Australia                               ,Costa_Rica                              ,            9013.000
Australia                               ,Cuba                                    ,           25037.125
Australia                               ,Cyprus                                  ,            4415.812
Australia                               ,Djibouti                                ,            3448.750
Australia                               ,Dominican_Republic                      ,           17892.594
Australia                               ,Ecuador                                 ,           16497.906
Australia                               ,Egypt                                   ,          163555.107
Australia                               ,El_Salvador                             ,            7309.031
Australia                               ,Estonia                                 ,            1529.389
Australia                               ,Ethiopia                                ,           29350.500
Australia                               ,Fiji                                    ,            4802.375
Australia                               ,Finland                                 ,            1362.604
Australia                               ,Gabon                                   ,            2799.500
Australia                               ,Georgia                                 ,           12490.531
Australia                               ,Ghana                                   ,           13135.812
Australia                               ,Greece                                  ,           21017.062
Australia                               ,Grenada                                 ,             601.250
Australia                               ,Guatemala                               ,           14829.000
Australia                               ,Guinea                                  ,            1132.812
Australia                               ,Guyana                                  ,            1475.125
Australia                               ,Honduras                                ,            5390.344
Australia                               ,Iceland                                 ,            1146.219
Australia                               ,India                                   ,           10313.312
Australia                               ,Indonesia                               ,          159808.750
Australia                               ,Iran                                    ,           16468.625
Australia                               ,Iraq                                    ,           57909.438
Australia                               ,Ireland                                 ,            9612.406
Australia                               ,Israel                                  ,           43025.781
Australia                               ,Italy                                   ,          163555.107
Australia                               ,Ivory_Coast                             ,           17340.781
Australia                               ,Jamaica                                 ,           11314.688
Australia                               ,Japan                                   ,          163555.107
Australia                               ,Jordan                                  ,           24849.344
Australia                               ,Kenya                                   ,           22871.781
Australia                               ,Kuwait                                  ,            9012.781
Australia                               ,Kyrgyzstan                              ,              46.875
Australia                               ,Lebanon                                 ,           10757.719
Australia                               ,Liberia                                 ,             425.938
Australia                               ,Luxembourg                              ,            2137.406
Australia                               ,Macedonia                               ,            2288.750
Australia                               ,Malawi                                  ,            1687.500
Australia                               ,Malaysia                                ,           34410.531
Australia                               ,Mali                                    ,            3302.938
Australia                               ,Malta                                   ,             868.781
Australia                               ,Mauritania                              ,           11476.625
Australia                               ,Mauritius                               ,            5931.062
