9	255	2273392
9	19	8603.4
9	40	140379.6
9	44	890562
9	46	47664.6
9	58	548308
9	114	152934.8
9	147	6142.2
9	184	25907
9	226	34255.2
10	4	3050086.8
10	16	2588948
10	255	568348
10	72	44144
10	59	6356103.6
10	238	939211
10	66	128761.6
10	100	228564.6
10	101	2034151.6
10	121	356920
10	130	19505.2
10	134	6183.8
10	137	75917.6
10	153	25389.6
10	165	3168
11	53	6864
11	84	160848
11	106	59376
11	256	6734
11	154	43828.8
11	134	6183.8
27	3	107042.8
27	50	142046
27	72	44144
27	59	2222345.6
27	154	29219.2
33	21	2540518.8
33	32	157306
33	40	280759.2
33	351	948874.8
33	44	593708
33	48	173049.6
33	49	645350.4
33	56	572563
33	81	420346
33	91	18881.6
33	103	370905
33	107	110981
33	109	217242
33	131	675985.8
33	141	56152
33	147	12284.4
98	3	107042.8
98	80	166892.4
167	106	540103
167	150	2160412
54	99	36679
54	150	745123.6
54	171	2426061.6
54	216	318435.4
63	114	36558.8
63	150	18279.4
63	203	18279.4
67	104	120708
67	106	30177
68	2	41291.2
68	3	53521.4
68	4	1016695.6
68	1	231624
68	21	846839.6
68	32	78653
68	46	15888.2
68	90	7250
68	106	4235922.6
68	107	443924
68	110	1075655.4
68	133	21138.8
68	134	12367.6
68	136	367507
68	138	1748161.2
68	143	1355284.4
68	150	871928
68	153	6347.4
68	156	56225.8
68	159	3189732
68	174	1490283
68	194	1721446
68	198	10333.4
68	217	27412.8
68	222	1053880.2
68	223	281841.2
68	237	420209
68	249	1693332.6
79	4	1016695.6
79	1	57906
79	52	134521.6
79	32	157306
79	351	948874.8
79	73	364078
79	104	102813.6
79	106	1411974.2
79	110	3226966.2
79	112	636632.8
79	118	230728
79	256	13468
79	130	19505.2
79	144	551379
79	181	32828.8
97	80	55630.8
97	105	598357.2
97	150	461997
97	198	31000.2
97	203	923994
97	207	2550
97	211	64483.2
119	101	160642.8
119	159	160642.8
119	162	143638.4
119	197	2555.4
119	203	160642.8
119	223	160642.8
126	101	199054.2
126	159	199054.2
126	162	71819.2
126	197	5110.8
126	202	199054.2
126	203	199054.2
146	59	418759
169	21	221317.4
169	114	458804.4
169	133	42277.6
169	38	221317.4
173	21	539517
173	59	1079034
173	162	71819.2
173	203	539517
173	211	193449.6
183	59	341585.2
183	100	76188.2
183	105	598357.2
183	106	341585.2
183	171	341585.2
185	16	647237
185	72	22072
185	100	76188.2
185	101	2034151.6
185	102	63354
185	103	1112715
185	110	1075655.4
185	113	300
185	131	225328.6
185	143	2032926.6
185	162	71819.2
185	221	271824.6
185	117	2621547
185	38	242790
185	206	1680881
185	215	555075.2
185	216	1273741.6
185	222	351293.4
185	223	281841.2
185	225	478882.4
185	235	2227
185	249	564444.2
272	106	371987.2
272	198	10333.4
199	203	539275
210	203	417944
230	39	7174.4
230	116	14767.2
230	117	873849
230	203	835802.4
230	38	485580
230	211	64483.2
230	215	138768.8
230	226	34255.2
230	225	239441.2
230	237	840418
230	249	564444.2
229	237	840418
231	2	10322.8
231	14	3321.8
231	23	19685
231	60	187048.8
231	86	3848
231	90	14500
231	95	172619
231	109	144828
231	123	13630
231	133	21138.8
231	28	124492.8
231	147	12284.4
231	157	92335.2
231	165	1056
231	166	137804
231	170	1029555.6
231	191	30788
231	197	5110.8
231	202	934237.2
231	117	873849
231	220	27410.6
231	225	239441.2
231	236	1234772.8
234	159	124153
234	223	496612
251	130	596.6
251	202	1789.8
-1	-1	-1
