9	249	0
9	215	0
9	225	0
9	226	0
9	211	0
9	202	0
9	184	0
9	170	0
9	159	0
9	147	0
9	144	0
9	137	0
9	114	0
9	105	0
9	59	0
9	58	0
9	46	0
9	44	0
9	40	0
9	21	0
9	19	0
9	255	0
10	249	0
10	237	0
10	236	0
10	215	0
10	225	0
10	216	0
10	206	0
10	38	0
10	202	0
10	25	0
10	194	0
10	117	0
10	171	0
10	165	0
10	221	0
10	159	0
10	156	0
10	153	0
10	28	0
10	144	0
10	143	0
10	137	0
10	134	0
10	131	0
10	130	0
10	121	0
10	118	0
10	110	0
10	106	0
10	103	0
10	102	0
10	101	0
10	100	0
10	66	0
10	238	0
10	59	0
10	72	0
10	351	0
10	115	0
10	255	0
10	16	0
10	4	0
11	225	0
11	226	0
11	223	0
11	154	0
11	211	0
11	203	0
11	202	0
11	198	0
11	150	0
11	134	0
11	256	0
11	106	0
11	104	0
11	84	0
11	53	0
11	255	0
11	1	0
27	249	0
27	237	0
27	223	0
27	222	0
27	154	0
27	203	0
27	117	0
27	174	0
27	171	0
27	150	0
27	143	0
27	131	0
27	121	0
27	106	0
27	105	0
27	84	0
27	238	0
27	59	0
27	72	0
27	50	0
27	255	0
27	16	0
27	3	0
33	237	713.1633184
33	236	502223.3566
33	215	21480.82284
33	225	114307.1914
33	222	44263.66996
33	220	6.301041368
33	217	13175.4775
33	216	78738.38575
33	211	13791.26109
33	206	221504.5169
33	38	574750.634
33	203	16326.57101
33	202	103499.7599
33	195	18565.73198
33	194	347178.787
33	117	489130.3654
33	174	12337.439
33	171	201745.024
33	170	445665.7821
33	221	12209.6997
33	162	96.23408634
33	159	115836.626
33	156	837.4656799
33	150	18937.49342
33	147	4640.430556
33	144	8592.90196
33	143	303389.4136
33	141	15.46619245
33	138	499425.6942
33	131	77513.11962
33	110	620133.598
33	109	105626.0749
33	106	615245.1356
33	103	383932.1885
33	101	420774.3774
33	91	27010.27306
33	81	194676.9741
33	59	144352.848
33	58	213472.9805
33	56	10560.54533
33	49	124967.4078
33	107	9166.296724
33	48	25334.19605
33	44	297800.3899
33	351	179074.45
33	40	93752.04886
33	32	40571.83254
33	21	215451.5075
33	255	131702.0754
33	16	646750.9152
33	4	287456.9441
54	216	0
54	203	0
54	117	0
54	174	0
54	171	0
54	162	0
54	150	0
54	106	0
54	104	0
54	99	0
54	255	0
63	203	0
63	150	0
63	114	0
63	104	0
67	203	0
67	162	0
67	150	0
67	143	0
67	256	0
67	106	0
67	104	0
67	99	0
67	255	0
68	249	0
68	237	0
68	223	0
68	222	0
68	217	0
68	216	0
68	211	0
68	203	0
68	198	0
68	195	0
68	194	0
68	174	0
68	159	0
68	156	0
68	153	0
68	150	0
68	143	0
68	138	0
68	137	0
68	136	0
68	134	0
68	133	0
68	131	0
68	256	0
68	121	0
68	110	0
68	106	0
68	105	0
68	104	0
68	99	0
68	90	0
68	84	0
68	81	0
68	74	0
68	59	0
68	56	0
68	50	0
68	49	0
68	107	0
68	46	0
68	32	0
68	35	0
68	233	0
68	21	0
68	53	0
68	255	0
68	1	0
68	4	0
68	3	0
68	2	0
79	181	0
79	249	0
79	215	0
79	225	0
79	226	0
79	223	0
79	217	0
79	211	0
79	206	0
79	203	0
79	202	0
79	198	0
79	194	0
79	117	0
79	174	0
79	221	0
79	162	0
79	159	0
79	150	0
79	147	0
79	144	0
79	143	0
79	134	0
79	131	0
79	130	0
79	256	0
79	118	0
79	114	0
79	112	0
79	110	0
79	106	0
79	105	0
79	104	0
79	102	0
79	99	0
79	84	0
79	81	0
79	73	0
79	59	0
79	56	0
79	50	0
79	49	0
79	351	0
79	32	0
79	255	0
79	16	0
79	52	0
79	1	0
79	4	0
97	223	0
97	154	0
97	211	0
97	207	0
97	203	0
97	198	0
97	150	0
97	141	0
97	106	0
97	105	0
97	84	0
97	73	0
97	50	0
97	80	0
97	3	0
98	223	0
98	222	0
98	154	0
98	211	0
98	198	0
98	106	0
98	95	0
98	84	0
98	80	0
98	3	0
119	249	0
119	215	0
119	223	0
119	203	0
119	197	0
119	194	0
119	162	0
119	159	0
119	150	0
119	144	0
119	143	0
119	106	0
119	104	0
119	101	0
119	238	0
119	255	0
126	215	0
126	223	0
126	216	0
126	203	0
126	202	0
126	197	0
126	194	0
126	174	0
126	162	0
126	159	0
126	150	0
126	144	0
126	114	0
126	104	0
126	101	0
126	255	0
146	237	0
146	223	0
146	211	0
146	166	0
146	121	0
146	106	0
146	84	0
146	59	0
146	3	0
167	211	0
167	198	0
167	150	0
167	106	0
169	249	0
169	215	0
169	225	0
169	226	0
169	223	0
169	38	0
169	184	0
169	143	0
169	133	0
169	114	0
169	44	0
169	32	0
169	233	0
169	21	0
169	4	0
173	237	0
173	211	0
173	203	0
173	174	0
173	162	0
173	159	0
173	150	0
173	143	0
173	106	0
173	104	0
173	59	0
173	49	0
173	21	0
173	255	0
173	16	0
183	237	0
183	223	0
183	222	0
183	216	0
183	211	0
183	203	0
183	117	0
183	174	0
183	171	0
183	150	0
183	134	0
183	256	0
183	121	0
183	106	0
183	105	0
183	103	0
183	100	0
183	84	0
183	73	0
183	238	0
183	59	0
183	50	0
183	255	0
183	16	0
183	1	0
183	3	0
185	249	0
185	237	0
185	235	0
185	215	0
185	225	0
185	226	0
185	223	0
185	222	0
185	216	0
185	206	0
185	38	0
185	184	0
185	117	0
185	171	0
185	221	0
185	162	0
185	144	0
185	143	0
185	141	0
185	131	0
185	121	0
185	113	0
185	114	0
185	112	0
185	110	0
185	106	0
185	105	0
185	103	0
185	102	0
185	101	0
185	100	0
185	84	0
185	73	0
185	238	0
185	59	0
185	72	0
185	50	0
185	49	0
185	351	0
185	21	0
185	16	0
185	52	0
185	1	0
185	3	0
199	223	0
199	203	0
199	198	0
199	174	0
199	150	0
199	106	0
199	255	0
210	222	0
210	203	0
210	194	0
210	174	0
210	162	0
210	150	0
210	143	0
210	110	0
210	106	0
210	99	0
210	52	0
210	4	0
229	237	0
229	222	0
229	216	0
229	211	0
229	203	0
229	174	0
229	171	0
229	159	0
229	150	0
229	143	0
229	136	0
229	134	0
229	106	0
229	104	0
229	99	0
229	84	0
229	50	0
229	351	0
229	255	0
229	4	0
230	249	0
230	237	0
230	235	0
230	215	0
230	225	0
230	226	0
230	223	0
230	222	0
230	216	0
230	211	0
230	206	0
230	38	0
230	203	0
230	117	0
230	171	0
230	159	0
230	150	0
230	131	0
230	121	0
230	114	0
230	112	0
230	110	0
230	106	0
230	105	0
230	102	0
230	101	0
230	100	0
230	73	0
230	238	0
230	59	0
230	116	0
230	46	0
230	351	0
230	39	0
230	16	0
230	1	0
230	4	0
230	3	0
231	249	240388.5029
231	237	35574.55262
231	236	391496.3545
231	215	18087.77303
231	225	33922.41219
231	226	12842.09407
231	223	113312.6991
231	222	67688.0692
231	220	81128.19907
231	216	267608.3003
231	211	10.05599259
231	207	1264.688951
231	38	34182.68494
231	203	142695.1264
231	202	239880.3796
231	197	5440.291993
231	194	61889.31065
231	191	18309.5964
231	117	903858.05
231	174	42076.63913
231	171	1018410.002
231	170	472877.7279
231	166	77224.10783
231	165	5850.221573
231	221	36435.81881
231	159	2007308.624
231	157	68360.63765
231	150	4358.977025
231	147	4436.467321
231	28	1450.429049
231	144	85909.52778
231	143	269703.4959
231	138	1450265.787
231	136	7932.403569
231	133	1478.82244
231	131	76572.83442
231	130	12717.87299
231	123	8062.539944
231	121	30315.2685
231	114	15231.87113
231	112	30262.62242
231	110	1875005.479
231	109	105099.3193
231	106	294339.4947
231	105	121444.448
231	103	272174.3125
231	101	333716.3956
231	95	101359.0816
231	91	30.16797778
231	90	4436.467321
231	89	280697.062
231	86	11381.0175
231	238	266850.5517
231	60	138352.1207
231	59	924556.832
231	58	79609.15266
231	56	327782.1769
231	72	32534.09368
231	116	4078.000761
231	49	48801.14053
231	48	144444.8691
231	46	4436.467321
231	44	413326.1398
231	351	607588.9878
231	40	308711.2827
231	39	1815.993957
231	32	4140.702833
231	21	285510.9248
231	23	11644.24789
231	255	72391.90762
231	14	9824.704764
231	16	64884.81339
231	4	125366.8766
231	2	27233.99406
234	237	0
234	223	0
234	159	0
234	58	0
234	21	0
234	16	0
251	181	0
251	202	0
251	130	0
272	235	0
272	223	0
272	154	0
272	198	0
272	150	0
272	106	0
272	102	0
272	238	0
272	80	0
272	3	0
-1	-1	-1
